@1gender_rec,@5ethnicity,@8aFather_rec,@8bMother_rec,@9MaritalStatus_rec,@27eLied_rec,@27bUseDrugs_rec,@27cCheated_rec,@15timespentfather,@18timespentmother,@19closeness,@19closeness_sum,@40religiosity,@40religiosity_sum,@33lifecondition,@33lifecondition_sum,@7performanceatschool,@31ainfluencedbytelevision,@31influecedbymusic,@28Vote_rec,@29satisfied_rec,@14qualityofrelationshipfather,@14qualityofrelationshipfather_sum,@17qualityofrelationshipmother,@17qualityofrelationshipmother_sum,@34interestinmedia,@34interestinmedia_sum,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,ageremove,otherremove,Date,LoginID,RespondentID,IPAddress,Row_ID,Whatisyourgender,@2Whatisyourage,State,@4Whatisyourzipcode,V5_1,V5_2,V5_3,V5_4,V5_5,V5_6,V5_7,V5_8,ethnicity,@6Inwhatgradeareyoucurrentlyenrolledinatschool,Other,@8aFather,@8bMother,@9Myparentsare,Other_Q19,@10WhenathomeIlivewith,Other_Q21,@11Whichofthefollowingdescriptionscomesclosesttodescrib,aAmanandawomanwhoarenotmarriedbutlivetogetheranddonotha,bAmanandawomanwhoarenotmarriedbutlivetogetherandhavechi,cTwohomosexualmenwholivetogether,dTwohomosexualwomenwholivetogether,eAnunmarriedwomanandherchildren,fTwodivorcedwomenwhosharehousingbutdonothaveasexualrela,@13HowwouldyoudescribeyourrelationshipwithyourfatherSel,atalkwithyourfatheraboutyourpersonalconcerns,bwonderwhetherornotyourfatherlovesyou,cseekadvicefromyourfather,dfeelproudofyourfather,edosomethingspecialwithyourfatherthatinvolvesjustthetwo,fshowyourloveforyourfather,gfeelyourfathershowshisloveforyou,@16HowwouldyoudescribeyourrelationshipwithyourmotherSel,atalkwithyourmotheraboutyourpersonalproblems,bwonderwhetherornotyourmotherlovesyou,cseekadvicefromyourmother,dfeelproudofyourmother,edosomethingspecialwithyourmotherthatinvolvesjustthetwo,fshowyourloveforyourmother,gfeelyourmothershowsherloveforyou,adonottrustme,bshoutatme,cfightwitheachother,ddonotallowmetodothethingsIwanttodo,eareveryinterestedinwhoIam,fspendtimewithme,gadmitwhentheyarewrongormistaken,haretoostrict,isetgoodexamplesforme,jshowthattheyreallyloveeachother,kexpectmoreofmethanisfair,@20MyhomeisaplaceSelectoneanswertocompletethesentence,@21Whatyeardidyougraduatefromhighschool,aIftherearechildreninvolvedinthemarriagetheparentsshoul,bOverallyoufeelthatyourfamilyexperiencehasbeengood,cIfthetraditionalfamilyfallsapartoursocietywouldcollaps,dThesedaysitisveryhardtohaveasuccessfulmarriage,eAnyonewhogetsmarriedthesedaysshouldexpectthattheirmarr,fMarriageproblemshavebeenexaggeratedmostmarriedcouplesh,gIwantamarriagelikemyparents,hGodintendedformarriagetolastalifetime,iIwouldliketobeavirginatmarriage,jIfIwasntavirginnowandIcouldchangethepastIwouldwaittoha,kIwillbeveryhappyinmymarriage,lThereistoomuchpressuretogetmarriedwouldratherlivetoget,mIwouldprefertoremainsingle,aHoldinghands,bEmbracingandsomekissing,cHeavyordeepkissing,dTouchingofbreasts,eTouchingofgenitalsprivateparts,fSexualintercourse,aHoldinghands_Q79,bEmbracingandsomekissing_Q80,cHeavyordeepkissing_Q81,dTouchingofbreasts_Q82,eTouchingofgenitalsprivateparts_Q83,fSexualintercourse_Q84,ayourfriendsstronglyencouragedyoutodoso,byouwereinlovewiththeperson,cyoureallyintendedtomarrythatperson,dyouwerepositivethatapregnancywouldnotresult,eyouknewthatyourparentswouldnotfindout,fyoufeltthatyourparentswouldnotmind,aTVormovies,bInternet,cParents,dTextbooks,eSexrelatedmagazinesandbooks,fClassmatesorfriends,aWatchedanxratedorpornographicmovie,@27bUsedsometypeofillegalnonprescriptiondrug,@27cCheatedonanexamorotherevaluation,dStolemoneyorsomeothermaterialpossession,@27eLiedtoaparentteacherorotherolderperson,fLiedtooneofyourfriendsorpeers,gAttemptedsuicide,hReadapornographicmagazine,iDrankenoughalcoholtobedrunk,jIntentionallytriedtophysicallyhurtsomeone,kIntentionallytriedtoemotionallyhurtsomeone,lGambledorbetyourmoneyonsomething,mSmokedacigaretteorusedanothertobaccoproduct,nHadsuicidalthoughts,oWatchedmusicvideosatleastonceaweek,@28Areyouregisteredtovote,@29Overallhowsatisfiedareyouwithyourlifethesedays,aWatchingTV,bListeningtomusic,cReadingabook,dReadingtheBibleKoran,eStudyingfromschoolmaterials,fSleepingwhileonbreak,gLookingforinformationontheinternet,hChattingontheInternetorSMS,bTheBibleKoran,cYourbrothersandsisters,dBuddhistfaith,eScientologyorothersuchNewAgeReligions,fYourparents,gYourteachers,hYourfriends,jMovies,kTheChristianfaith,lTheinformationthatyougetfromtheInternet,mReligiousleadersinyourcommunity,nIslamicfaith,oYourtextbooks,pIndigenousfaithtraditionalancestorworship,qHinduismfaith,rNationalpoliticalleaders,sOtherreligiousfaiths,aIcanthinkofaspecifictimerecentlywhenmyreligiousbeliefs,bpeoplemaydefinetruthincontradictorywaysandstillbecorre,ctheBibleKorandoesnotprovidetodayspeoplewithpracticalst,dtogetbythesedayssometimesyouhavetobendtherulestoyourow,eitsOKtobreakthelawaslongasitdoesnthurtanybody,fthewaythingsarethesedayslyingissometimesnecessary,gtheBibleprovidesaclearandindisputabledescriptionofmora,hapersoncanleadafullandsatisfyinglifeeveniftheydonotpur,iwhenitcomestomattersofmoralsandethicstruthmeansdiffere,jtheBibleprovidesabsolutemoraltruthsthatarethesameforal,kIfeelthatitisimportanttobeamemberofachurch,lallreligionsteachequallyvalidtruths,myouknowthatsomethingismorallyorethicallyrightifitworks,nGodcreatedpeoplebutHeisnolongerpersonallyinvolvedinthe,oanyonewhoreliesupontheBibleformoralguidanceisfoolish,pmyfaithisveryimportantinmylife,qtheuniversewasoriginallycreatedbyGod,aGoodphysicalhealth,bWorkinginahighpayingjob,cBeingactiveinachurch,dInfluencingotherpeopleslives,eHavingacloserelationshipwithGod,fLivingclosetofamilyandrelatives,gAchievingfameorpublicrecognition,hHavingacomfortablelifestyle,iHavingclosepersonalfriendships,jHavingafulfilledsexlifewithinmarriage,kHavingaclearpurposeforliving,lLivingwithahighdegreeofintegrity,mTomakeadifferenceintheworld,nHavingchildren,oHavingonemarriagepartnerforlife,pHavingadegree,qOwningalargehouse,aFacebookBlogging,bHipHop,cFashionMagazine,dMP3CellPhoneLaptopComputer,@35Howmanyyearshaveyouhadyourdriverslicense,aGodexists,bGhostsexistandinfluencelife,cHumansoulsdonotdiewiththebody,dHeavenandHellarerealplaces,eOtherpopularreligiouspracticesarehelpful,@37Whichoneofthefollowingdescriptionscomesclosesttodesc,@38Whichoneofthefollowingstatementsbestdescribeswhatyou,aYou,bYourfather,cYourmother,dBrothersSisterslivinginyourhome,aReadpartoftheBibleKoranorotherreligiousscriptures,bPray,cAttendareligiousyouthgroup,dAttendareligiousscripturestudygroup,eAttendareligioustrainingclass,fLeadasmallgrouptodiscussreligion,@41Abouthowmanyyouthattendyourreligiousyouthgroupmeetin,@42Overallhowimportantisyourreligionthesedays,@43Whenyougraduatefromhighschoolormoveawayfromhomehowli,aFamilyorrelatives,bChurches,cLiterature,dFriends,eTextbook,fMissionary,gOtherexRadioTV,@45Selectthemostappropriateaffiliationforyourreligiousf,aTheChristianfaithisrelevanttothewayIlivetoday,bTheHolySpiritisasymbolofGodspresenceorpowerbutnotalivi,cTheBibleistotallyaccurateinallofitsteachings,dIpersonallyhavearesponsibilitytotellotherpeopleaboutmy,eThedevilorSatanisnotalivingbeingbutisasymbolofevil,fAfterHewascrucifiedanddiedJesusChristdidNOTreturntolif,gIfapersonisgenerallygoodordoesenoughgoodthingsforother,hWhatIdoforotherpeopleismoreimportantthanwhatIbelieveab,iPrayercanchangewhathappensinlife,jPeoplewhodonotconsciouslyacceptJesusChristastheirsavio,kWhenJesusChristlivedonearthHecommittedsinslikeotherpeo,litdoesnotmatterwhatreligiousfaithyouassociatewithbecau,mAfterdeathpeoplearereincarnatedthatistheyreturntoearth,nJesusChristwasarealperson,oMuslimsBuddhistsChristiansJewsandallotherpeoplepraytot,pTherearesomecrimessinsorotherbehaviorspeopledothatares,qThewholeideaofsinisoutdated,rAngelsexistandinfluencepeopleslives
1.00,1.00,1.00,1.00,1.00,.00,.00,.00,6,6,4.00,20.00,3.17,19.00,2.82,48.00,4,2,3,.00,1.00,4.14,29.00,4.14,29.00,3.00,12.00,,1.00,1,11-Sep-2010 23:14,1185096,1671085,71.136.249.122,9,1,5,5,92071,0,0,0,0,1,0,0,0,5.00,5, ,1,1,1, ,2, ,2,1,1,1,1,1,1,6,4,4,4,5,4,4,4,6,5,4,4,4,4,4,4,5,5,5,5,4,4,4,5,4,4,5,5,1,2,1,2,1,2,1,2,2,2,1,2,1,1,2,2,2,1,1,1,3,3,2,2,2,2,2,3,3,3,3,3,3,3,4,2,2,2,2,1,1,1,1,1,1,2,1,1,1,1,2,1,2,2,4,3,2,3,3,2,2,3,3,2,3,1,3,4,3,3,3,2,3,2,1,2,2,1,1,1,2,1,1,1,2,2,2,1,2,2,1,2,2,1,1,2,2,2,4,2,3,3,3,2,2,3,2,3,3,5,3,3,2,3,3,3,3,3,1,3,2,3,2,2,1,2,3,4,4,4,3,4,3,3,3,3,2,4,4,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,1,1,1,1,2,2,1,2
1.00,2.00,1.00,1.00,1.00,.00,1.00,.00,6,5,2.91,32.00,1.17,7.00,3.12,53.00,4,2,1,.00,.00,4.00,28.00,4.14,29.00,2.75,11.00,,1.00,1,12-Sep-2010 03:20,1185394,1671541,98.207.185.88,42579915,1,6,5,94536,0,0,0,1,0,0,0,0,4.00,6, ,1,1,1, ,1, ,1,1,1,1,1,1,1,5,4,4,4,4,4,4,4,6,4,4,4,5,4,4,4,1,2,1,1,4,4,4,1,4,4,2,5,1,2,2,2,1,1,1,2,2,2,2,2,1,1,2,2,2,1,1,1,3,2,2,1,1,1,2,3,4,4,2,2,4,4,3,3,4,4,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,3,3,4,2,1,3,1,2,3,2,3,1,1,3,3,3,1,2,2,1,1,2,2,1,1,1,1,2,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,4,4,2,2,1,3,2,4,3,4,4,4,4,3,3,3,3,3,3,1,4,1,2,1,2,1,2,7,8,2,6,6,6,1,1,2,1,1,1,2,2,2,2,2,2,2,2,1,2,9,,,,,,,,,,,,,,,,,,
1.00,3.00,4.00,3.00,3.00,1.00,.00,1.00,6,8,2.36,26.00,1.17,7.00,1.88,32.00,3,2,2,1.00,.00,3.00,21.00,4.29,30.00,3.75,15.00,,1.00,1,12-Sep-2010 14:27,1186023,1672507,96.251.51.140,11104241,1,5,5,92301,0,0,0,0,0,1,0,0,6.00,6, ,6,6,1, ,1, ,1,2,2,1,1,2,1,5,3,3,3,3,3,3,3,6,5,4,4,4,5,4,4,2,2,2,2,4,2,3,2,3,2,2,5,1,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,3,3,3,2,1,1,2,3,3,2,2,2,2,2,1,1,2,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,3,4,3,2,1,2,1,4,3,2,2,1,1,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,4,1,3,2,2,2,2,2,3,2,1,2,2,1,2,1,1,1,1,8,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1
1.00,2.00,1.00,1.00,1.00,.00,.00,.00,8,8,3.00,33.00,2.00,12.00,3.00,51.00,4,3,3,.00,.00,4.00,28.00,4.43,31.00,5.00,20.00,,1.00,1,13-Sep-2010 16:46,1188737,1676596,71.198.20.146,8271784,1,2,5,94086,0,0,0,1,0,0,0,0,4.00,3, ,1,1,1, ,1, ,1,1,2,1,1,1,1,6,4,4,4,4,4,4,4,6,5,4,5,4,5,4,4,1,1,1,1,4,4,4,2,4,4,3,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,3,3,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,2,5,2,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,1,3,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,3,2,2,2,2,2,2,2,5,,,,,,,,,,,,,,,,,,
1.00,3.00,4.00,3.00,2.00,.00,.00,.00,2,8,2.83,17.00,4.00,24.00,3.00,51.00,5,3,3,1.00,.00,1.71,12.00,4.00,28.00,4.00,16.00,,1.00,1,13-Sep-2010 18:56,1189081,1677095,75.80.44.186,11774737,1,6,5,93550,0,0,0,0,0,1,0,0,6.00,8, ,6,6,3, ,2, ,2,1,2,2,2,2,1,4,2,4,1,1,1,2,1,6,4,4,4,4,4,4,4,4,1,2,3,5,5,5,3,5,5,2,5,3,2,2,2,1,1,1,2,2,2,2,2,1,1,2,2,2,1,1,1,3,2,2,1,1,1,2,3,4,4,2,2,4,4,3,3,4,4,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,2,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4,2,2,3,1,2,2,2,2,2,2,9,,,,,,,,,,,,,,,,,,
1.00,1.00,2.00,3.00,2.00,1.00,.00,1.00,7,8,2.70,27.00,1.00,6.00,3.29,56.00,4,1,1,.00,.00,3.29,23.00,4.14,29.00,2.25,9.00,,1.00,1,13-Sep-2010 20:11,1189245,1677313,98.248.138.171,5,1,6,5,94555,0,0,0,0,1,0,0,0,5.00,7, ,3,6,4, ,1, ,2,2,2,1,1,2,2,6,4,1,4,4,4,3,3,6,4,4,4,5,4,4,4,5,2,1,1,4,4,4,1,4,4,1,5,1,1,2,2,1,1,2,2,2,1,1,2,2,1,2,2,2,1,1,1,3,3,3,2,2,2,1,3,4,1,1,3,1,1,4,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,2,3,3,4,5,5,4,5,3,5,3,1,1,1,4,1,3,1,4,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,2,2,1,2,1,1,2,2,5,3,3,2,4,4,1,4,4,4,3,3,3,4,4,3,2,3,1,1,4,1,3,3,3,3,1,2,3,1,1,1,6,1,1,1,1,1,1,8,3,2,2,1,1,1,1,1,1,6,2,2,2,1,2,1,2,1,2,1,1,1,1,2,1,2,1,2
1.00,1.00,3.00,3.00,2.00,1.00,1.00,1.00,,7,4.14,29.00,1.17,7.00,2.71,46.00,3,1,2,1.00,.00,,,4.29,30.00,3.00,12.00,,.00,0,24-Sep-2010 18:00,1218651,1724796,184.98.39.170,9,1,7,3,85281,0,0,0,0,1,0,0,0,5.00,9, ,5,6,2, ,7, ,1,2,2,2,2,2,2,1,,,,,,,,6,5,4,4,4,4,4,5,5,2,5,5,4,4,5,4,4,4,4,5,1,1,2,1,2,2,2,1,1,1,1,2,2,1,2,1,1,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,4,2,2,2,2,2,2,2,1,2,1,1,1,1,2,2,1,1,3,3,2,1,5,5,5,4,2,1,2,3,1,3,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,1,1,1,1,2,1,1,1,3,4,1,2,1,2,2,4,3,4,3,4,2,1,5,3,2,3,3,3,3,2,2,2,1,2,1,6,8,1,1,1,1,1,2,1,1,1,1,8,1,1,2,2,2,2,1,2,1,9,,,,,,,,,,,,,,,,,,
1.00,2.00,3.00,2.00,2.00,1.00,.00,.00,7,8,3.36,37.00,4.00,24.00,3.88,66.00,4,3,2,.00,.00,3.71,26.00,4.29,30.00,3.50,14.00,,1.00,1,10-Sep-2010 23:33,1181699,1665547,71.118.30.236,40378740,1,3,5,91040,0,1,0,0,0,0,0,0,2.00,5, ,5,5,2, ,2, ,2,2,2,2,2,2,1,5,4,2,5,3,4,4,4,6,5,5,3,5,4,4,4,3,2,2,3,4,4,4,3,3,4,3,4,1,1,2,2,2,1,2,2,2,1,1,2,2,1,2,2,2,2,2,1,3,3,3,2,2,2,1,3,4,4,1,3,2,2,4,3,3,3,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,2,3,4,4,4,3,3,1,3,3,4,3,4,2,4,3,4,3,4,4,4,1,3,4,1,2,1,2,1,1,2,1,1,2,1,1,2,2,1,1,1,1,2,2,5,4,4,3,4,5,4,4,4,4,4,4,4,3,3,4,3,5,2,2,5,1,3,2,3,3,1,2,3,4,4,4,4,5,5,4,4,2,4,3,4,4,2,2,2,2,1,1,2,6,2,1,2,2,1,1,1,1,2,2,1,1,1,2,1,1,1,2
1.00,1.00,3.00,2.00,1.00,.00,.00,.00,8,7,3.18,35.00,1.00,6.00,3.29,56.00,3,2,2,1.00,.00,3.71,26.00,3.71,26.00,4.75,19.00,,1.00,1,11-Sep-2010 13:41,1183622,1668686,216.67.37.161,58127341,1,7,2,99669,0,0,0,0,1,0,0,0,5.00,9, ,5,5,1, ,1, ,2,2,2,2,2,2,2,6,4,1,4,4,4,4,5,6,5,1,3,5,4,4,4,1,1,1,1,4,4,4,2,4,4,2,5,1,1,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,3,3,2,2,1,1,1,3,3,1,1,1,2,1,4,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,3,4,4,1,5,4,5,2,3,2,1,1,1,2,2,2,2,1,2,1,1,3,1,1,1,3,2,2,1,2,1,2,1,2,2,1,1,2,1,2,2,1,2,4,3,1,4,2,3,3,4,4,3,4,5,5,1,3,3,4,5,5,4,5,2,2,2,1,1,2,7,8,3,1,3,6,1,1,1,1,1,1,1,3,2,2,2,2,2,2,1,2,4,,,,,,,,,,,,,,,,,,
1.00,4.00,4.00,3.00,3.00,1.00,.00,.00,6,7,2.91,32.00,1.00,6.00,3.53,60.00,5,3,2,1.00,.00,2.86,20.00,3.57,25.00,3.75,15.00,,1.00,1,16-Sep-2010 03:21,1194319,1685973,76.94.17.59,4,1,3,5,90605,0,0,0,0,1,1,0,0,9.00,4, ,6,6,1, ,1, ,2,2,2,2,2,2,2,5,3,2,3,3,3,3,3,6,4,1,3,4,4,4,5,2,2,2,2,4,4,4,2,4,3,2,5,1,1,2,1,1,1,1,2,1,1,1,2,1,1,2,2,1,1,1,1,3,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,3,4,4,2,1,3,2,3,3,1,2,2,1,2,2,2,2,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,4,4,1,2,1,3,3,4,4,5,5,4,4,4,4,4,4,4,3,3,5,1,2,2,2,2,2,7,8,1,1,1,1,1,1,1,1,1,1,8,2,2,2,2,2,2,2,1,1,3,,,,,,,,,,,,,,,,,,
1.00,2.00,1.00,1.00,1.00,.00,.00,.00,2,8,2.64,29.00,1.00,6.00,3.00,51.00,3,2,1,.00,.00,1.86,13.00,3.29,23.00,1.75,7.00,,1.00,1,12-Sep-2010 10:48,1185673,1671992,67.182.169.75,9,1,5,5,95747,0,0,0,1,0,0,0,0,4.00,7, ,1,1,1, ,1, ,1,1,2,1,1,2,1,4,1,2,2,3,1,1,3,6,3,1,3,4,4,4,4,2,3,3,2,4,2,3,2,3,3,2,5,1,2,2,1,1,1,2,2,2,1,1,2,1,1,2,1,1,1,1,1,3,3,3,3,3,3,1,1,1,1,1,1,2,2,2,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,4,1,1,3,2,3,2,1,3,1,1,3,2,3,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,2,1,4,4,1,3,1,4,1,3,4,5,4,4,2,3,4,2,2,1,1,1,4,1,2,1,1,1,1,7,5,1,1,1,1,1,1,1,1,1,1,8,2,1,2,1,1,2,2,1,1,6,2,2,1,1,2,2,2,2,1,1,2,2,1,1,2,1,1,1
1.00,1.00,4.00,3.00,1.00,1.00,1.00,1.00,6,6,3.18,35.00,1.50,9.00,4.00,68.00,3,4,4,.00,.00,3.57,25.00,3.29,23.00,3.25,13.00,,1.00,1,25-Sep-2010 07:00,1220175,1727262,32.176.187.40,12939242,1,5,4,72143,0,0,0,0,1,0,0,0,5.00,5, ,6,6,1, ,1, ,1,2,2,1,1,2,2,6,4,1,4,4,4,4,4,6,3,1,3,4,4,4,4,3,2,1,3,4,4,4,3,4,4,2,5,1,1,2,2,2,1,2,2,2,1,2,2,1,1,2,2,2,2,2,2,3,3,2,1,1,1,2,4,4,3,3,3,4,3,3,4,4,4,1,1,1,1,2,2,1,2,1,1,1,1,1,1,2,2,3,4,3,2,1,3,2,2,2,4,4,1,1,4,4,4,4,4,4,4,1,4,3,1,3,3,2,2,1,1,1,1,2,1,2,2,2,1,2,1,1,2,2,4,4,4,4,5,4,3,4,4,4,4,4,5,4,4,4,3,4,3,1,5,1,3,2,3,3,2,2,3,2,2,2,2,2,2,2,1,1,1,8,3,3,2,2,2,2,2,2,2,6,2,2,2,2,2,1,2,1,2,2,2,1,1,2,2,1,1,2
1.00,1.00,4.00,1.00,1.00,1.00,.00,.00,7,6,2.91,32.00,1.00,6.00,2.47,42.00,4,2,2,1.00,1.00,3.57,25.00,4.00,28.00,1.75,7.00,,1.00,1,17-Sep-2010 12:06,1199398,1694628,68.8.104.115,11368855,1,5,5,92115,0,0,0,0,1,0,0,0,5.00,6, ,6,1,1, ,1, ,2,2,2,2,2,2,1,5,3,1,4,4,4,4,5,6,5,4,3,4,4,4,4,1,1,1,3,4,4,4,2,4,4,3,5,1,1,2,2,2,1,2,2,2,2,1,2,1,1,1,2,1,1,1,1,3,3,2,2,2,2,1,3,4,3,1,3,1,1,4,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,4,3,2,5,5,1,5,1,5,1,2,1,1,2,3,2,2,1,2,4,2,3,3,2,3,2,1,1,2,1,1,1,2,1,2,2,1,2,2,2,1,1,1,3,2,2,3,1,2,3,2,3,4,3,1,3,2,5,1,2,2,1,2,2,2,2,1,2,2,1,6,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,,,,,,,,,,,,,,,,,,
1.00,1.00,3.00,1.00,1.00,.00,.00,.00,8,8,2.64,29.00,1.83,11.00,4.00,68.00,4,3,3,.00,1.00,3.29,23.00,3.29,23.00,3.50,14.00,,1.00,1,19-Sep-2010 00:11,1204606,1703114,75.40.65.159,4,1,2,5,91306,0,0,0,0,1,0,0,0,5.00,2, ,5,1,1, ,1, ,2,1,2,1,1,2,1,6,4,1,2,4,4,4,4,6,3,1,2,4,4,4,5,1,1,1,3,4,4,3,1,4,4,1,5,1,1,2,1,2,1,2,2,2,2,2,2,1,1,2,2,1,1,1,1,3,3,3,3,3,2,1,4,4,4,1,4,2,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,4,4,3,5,3,1,4,5,3,4,1,1,4,4,3,3,4,3,1,1,4,1,1,3,3,2,2,1,1,1,1,2,2,1,2,2,1,2,1,1,2,1,4,4,4,4,4,4,1,5,4,5,4,5,4,4,5,4,3,4,3,3,4,1,3,3,3,3,2,5,3,2,2,4,4,2,5,1,1,1,1,8,4,4,2,2,2,2,2,1,2,1,2,2,1,2,2,1,2,1,2,2,1,2,2,2,2,1,1,2
1.00,1.00,4.00,3.00,2.00,.00,.00,.00,1,7,3.00,33.00,2.33,14.00,3.35,57.00,5,1,1,.00,1.00,1.86,13.00,3.14,22.00,2.75,11.00,,1.00,1,11-Sep-2010 01:13,1182077,1666161,75.80.20.238,17561008,1,5,5,93550,0,0,0,0,1,0,0,0,5.00,6, ,6,6,4, ,1, ,2,2,2,1,1,2,1,3,1,5,1,1,1,3,1,6,4,1,1,4,4,4,4,1,3,3,3,2,3,1,4,4,3,4,5,1,1,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,3,3,3,3,3,3,2,2,2,2,1,1,1,4,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,4,1,3,4,1,2,1,4,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,4,5,1,1,4,2,1,4,2,4,4,4,4,4,5,4,4,4,1,1,5,1,3,3,3,3,2,2,8,1,1,1,1,5,5,1,1,1,1,1,4,1,1,2,2,2,2,1,1,6,2,2,1,2,2,2,1,1,2,2,1,1,1,2,2,1,1,2
1.00,1.00,3.00,1.00,1.00,1.00,.00,.00,8,8,3.27,36.00,1.33,8.00,2.88,49.00,4,1,2,.00,1.00,3.71,26.00,3.43,24.00,2.50,10.00,,1.00,1,12-Sep-2010 12:43,1185832,1672228,75.26.204.219,62305200,1,5,5,95682,0,0,0,0,1,0,0,0,5.00,6, ,5,1,1, ,1, ,1,1,1,1,1,2,1,6,4,1,4,4,4,4,5,6,4,1,4,3,4,4,4,1,2,1,3,4,4,3,4,4,4,2,5,1,1,2,1,1,1,2,2,1,1,1,2,1,1,2,2,2,2,2,2,3,3,3,3,3,3,1,3,3,3,1,1,4,4,3,4,4,4,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,2,4,2,4,1,1,3,1,2,1,1,2,1,1,3,3,3,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,1,1,1,1,1,2,1,1,4,3,1,4,1,4,2,2,3,1,1,4,4,4,4,4,3,3,3,1,3,1,1,1,1,1,1,6,8,1,1,1,1,1,1,1,1,1,3,8,1,1,2,1,2,2,2,1,2,8,,,,,,,,,,,,,,,,,,
1.00,1.00,3.00,1.00,3.00,1.00,.00,.00,3,7,3.82,42.00,1.67,10.00,2.65,45.00,2,3,3,.00,1.00,2.71,19.00,4.00,28.00,3.50,14.00,,1.00,1,12-Sep-2010 01:23,1185323,1671427,76.90.190.162,9,1,2,5,90745,0,0,0,0,1,0,0,0,5.00,1, ,4,1,1, ,1, ,1,1,2,1,1,2,1,4,2,4,2,5,1,4,1,6,4,3,4,3,5,4,5,4,3,3,4,2,4,3,4,4,3,4,5,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,1,1,1,3,3,2,1,1,1,1,3,3,1,3,3,2,1,3,2,1,4,1,1,1,2,2,2,1,1,1,2,2,1,1,1,2,2,2,2,2,4,5,4,5,2,1,1,1,1,1,3,3,3,4,1,4,1,1,2,1,1,1,1,2,2,2,2,1,2,1,2,2,1,1,2,2,2,1,1,2,4,4,1,2,1,4,3,4,4,2,3,1,1,1,2,3,5,4,4,1,5,1,3,3,3,3,3,2,2,3,1,4,6,1,5,1,1,1,1,8,2,1,2,2,1,2,1,1,2,1,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,2
